gml_id;id;nom_dept;nom_com;insee_com;nom_station;code_station;typologie;influence;nom_poll;id_poll_ue;valeur;unite;metrique;date_debut;date_fin;statut_valid;x_wgs84;y_wgs84;x_reglementaire;y_reglementaire
mes_normandie_horaire_3j.65554;52;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;23/06/2022 03:00;23/06/2022 04:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65555;53;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;23/06/2022 04:00;23/06/2022 05:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65556;54;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;3;microg/m3;horaire;23/06/2022 05:00;23/06/2022 06:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65557;55;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;3;microg/m3;horaire;23/06/2022 06:00;23/06/2022 07:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65558;56;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;4;microg/m3;horaire;23/06/2022 07:00;23/06/2022 08:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65559;57;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;4;microg/m3;horaire;23/06/2022 08:00;23/06/2022 09:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65560;58;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;3;microg/m3;horaire;23/06/2022 09:00;23/06/2022 10:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65561;59;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;3;microg/m3;horaire;23/06/2022 10:00;23/06/2022 11:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65562;60;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;3;microg/m3;horaire;23/06/2022 11:00;23/06/2022 12:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65563;61;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;3;microg/m3;horaire;23/06/2022 12:00;23/06/2022 13:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65564;62;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;3;microg/m3;horaire;23/06/2022 13:00;23/06/2022 14:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65565;63;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;3;microg/m3;horaire;23/06/2022 14:00;23/06/2022 15:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65566;64;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;23/06/2022 15:00;23/06/2022 16:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65567;65;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;3;microg/m3;horaire;23/06/2022 16:00;23/06/2022 17:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65568;66;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;3;microg/m3;horaire;23/06/2022 17:00;23/06/2022 18:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65569;67;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;3;microg/m3;horaire;23/06/2022 18:00;23/06/2022 19:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65570;68;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;23/06/2022 19:00;23/06/2022 20:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131073;69;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;23/06/2022 20:00;23/06/2022 21:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131074;70;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;23/06/2022 21:00;23/06/2022 22:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131075;71;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;23/06/2022 22:00;23/06/2022 23:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131076;72;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;23/06/2022 23:00;44736;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.131077;73;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;O3;7;54;microg/m3;horaire;21/06/2022 00:00;21/06/2022 01:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
